SampleID	Stemness	EXTENDScores	Phase
MGH101.P3.C03	0.532405874546351	0.177011603559492	NonCycling
MGH101.P3.C05	0.416858851697782	0.298259288587745	NonCycling
MGH101.P3.C07	0.526009932606081	0.274318632145014	NonCycling
MGH101.P3.C09	0.509628172707755	0.166702226096197	NonCycling
MGH101.P3.C10	0.40477535945022	0.349196618789606	NonCycling
MGH101.P3.C12	0.645853041148125	0.20056425246773	NonCycling
MGH101.P3.D02	0.359478973171037	0.279938652642426	NonCycling
MGH101.P3.D04	0.41160681799978	0.248424048251616	NonCycling
MGH101.P3.D08	0.419681485292215	0.154966650169601	NonCycling
MGH101.P3.D09	0.404529183779772	0.214936138477873	NonCycling
MGH101.P3.D11	0.374626865728311	0.28001404600536	NonCycling
MGH101.P3.D12	0.480024247785254	0.22616278644004	NonCycling
MGH101.P3.E01	0.52355423148751	0.282711118706941	NonCycling
MGH101.P3.E03	0.542899121741748	0.172366271421881	NonCycling
MGH101.P3.E07	0.670594721294193	0.519292802101391	G2_M
MGH101.P3.E08	0.368870881129595	0.206419959319093	NonCycling
MGH101.P3.E09	0.476526535732043	0.223946638637021	NonCycling
MGH101.P3.E11	0.308236303714619	0.187592206575602	NonCycling
MGH101.P3.F01	0.511619975623792	0.128887592554943	NonCycling
MGH101.P3.F02	0.611317598790555	0.348715066645565	G1_S
MGH101.P3.F04	0.547931941804477	0.19734511879342	NonCycling
MGH101.P3.F05	0.504191212733464	0.247605343192092	NonCycling
MGH101.P3.F06	0.539025260847224	0.167843184866839	NonCycling
MGH101.P3.F12	0.666307303853276	0.287669084863974	G1_S
MGH101.P3.G01	0.574026737759012	0.188624933903519	NonCycling
MGH101.P3.G02	0.520006422131196	0.265568503203891	NonCycling
MGH101.P3.G05	0.769919522643926	0.194207482174157	NonCycling
MGH101.P3.G06	0.435452540973183	0.290003919871273	NonCycling
MGH101.P3.G07	0.598610723529168	0.27786621104911	NonCycling
MGH101.P3.G09	0.612026348012805	0.277418731627954	G1_S
MGH101.P3.G10	0.427467705907154	0.273849619707393	NonCycling
MGH101.P3.G11	0.47327679364898	0.244178889517844	NonCycling
MGH101.P3.H02	0.444413995897453	0.310182151917395	NonCycling
MGH101.P3.H03	0.402270904411473	0.136915052476955	NonCycling
MGH101.P3.H06	0.483122382228537	0.236988720237956	NonCycling
MGH101.P3.H07	0.423891746802849	0.217903797982539	NonCycling
MGH101.P3.H09	0.512099706993464	0.312513888960041	NonCycling
MGH101.P3.H10	0.405176165621723	0.145838980004471	NonCycling
MGH101.P3.H11	0.509459784778737	0.37728254116881	NonCycling
MGH101.P3.H12	0.553293916411129	0.240628719852073	NonCycling
MGH101.P4.A02	0.454908617625637	0.250831485470897	NonCycling
MGH101.P4.A03	0.442040307997415	0.175137171293438	NonCycling
MGH101.P4.A05	0.480983090608863	0.244259724428488	NonCycling
MGH101.P4.A06	0.419689408853532	0.268851522583215	NonCycling
MGH101.P4.A07	0.48708172638079	0.354232784989245	NonCycling
MGH101.P4.B02	0.443715340519214	0.344473213359338	NonCycling
MGH101.P4.B03	0.618558135970044	0.413501710271226	G1_S
MGH101.P4.B04	0.530303358603482	0.171673546453991	NonCycling
MGH101.P4.B07	0.428281831914276	0.375399151833124	NonCycling
MGH101.P4.B12	0.402473232400224	0.164787045302621	NonCycling
MGH101.P4.C02	0.516421141362748	0.19269978665581	NonCycling
MGH101.P4.C03	0.490241378429418	0.258006810293206	NonCycling
MGH101.P4.C07	0.533524052879449	0.263383356236755	NonCycling
MGH101.P4.C09	0.553797914038179	0.271664153172307	NonCycling
MGH101.P4.C10	0.482392206372957	0.260647448187698	NonCycling
MGH101.P4.C11	0.551150421715152	0.276328047497847	NonCycling
MGH101.P4.D02	0.552094360133925	0.459817458662709	G1_S
MGH101.P4.D03	0.50382982802819	0.330291297751118	NonCycling
MGH101.P4.D04	0.496208746338411	0.240193246948203	NonCycling
MGH101.P4.E01	0.60724846721401	0.191436582302599	NonCycling
MGH101.P4.E02	0.510298026138747	0.34563550121036	NonCycling
MGH101.P4.E04	0.505659079639853	0.355243320225442	NonCycling
MGH101.P4.E05	0.462499805644617	0.245912713538848	NonCycling
MGH101.P4.E08	0.470390204946566	0.243549432694591	NonCycling
MGH101.P4.E10	0.455721704728461	0.203765989754683	NonCycling
MGH101.P4.E11	0.478489463201704	0.285565445114646	NonCycling
MGH101.P4.E12	0.599170218926783	0.362150039789575	G1_S
MGH101.P4.F04	0.531429477515304	0.267072903437456	NonCycling
MGH101.P4.F05	0.476955553840492	0.203987128779654	NonCycling
MGH101.P4.F09	0.460210565166029	0.422857132084074	NonCycling
MGH101.P4.F12	0.443834189269679	0.309931290897493	NonCycling
MGH101.P4.G01	0.450175933921994	0.282150325650521	NonCycling
MGH101.P4.G05	0.470229688249602	0.228634015785652	NonCycling
MGH101.P4.G06	0.464973941638026	0.368294430421512	NonCycling
MGH101.P4.G07	0.532526129929352	0.298960313369162	NonCycling
MGH101.P4.G08	0.47941551381251	0.186220770779668	NonCycling
MGH101.P4.G09	0.458977499892812	0.234310582311382	NonCycling
MGH101.P4.G10	0.460312974699572	0.26671724308083	NonCycling
MGH101.P4.G12	0.473992120460854	0.275975027761385	NonCycling
MGH101.P4.H02	0.380147778366927	0.275488150179161	NonCycling
MGH101.P4.H06	0.531928368673874	0.275123344254046	NonCycling
MGH101.P4.H07	0.477471848303518	0.259306370931107	NonCycling
MGH101.P4.H08	0.48968748253537	0.184590829678752	NonCycling
MGH101.P4.H09	0.41194919770796	0.205368910843572	NonCycling
MGH101.P4.H12	0.421183609531507	0.199593581558363	NonCycling
MGH102.P1.A01	0.68000832248796	0.514136711259711	G1_S
MGH102.P1.A02	0.317673862074884	0.375782542863178	NonCycling
MGH102.P1.A03	0.473724551957571	0.290110837187955	NonCycling
MGH102.P1.A05	0.525097582181808	0.143315129366121	NonCycling
MGH102.P1.A06	0.33736884101607	0.0821490314861729	NonCycling
MGH102.P1.A07	0.513101883243849	0.360649660553253	NonCycling
MGH102.P1.A08	0.414360785914063	0.282061623534678	NonCycling
MGH102.P1.A12	0.493523352879536	0.350980150613083	NonCycling
MGH102.P1.B01	0.384235146426808	0.41888468743228	NonCycling
MGH102.P1.B02	0.326522671725118	0.341647042753607	NonCycling
MGH102.P1.B03	0.251911368525539	0.200686498050299	NonCycling
MGH102.P1.B07	0.358792981103518	0.200953620053778	NonCycling
MGH102.P1.B10	0.437387417229069	0.240543317431649	NonCycling
MGH102.P1.B12	0.316729580177644	0.215021109153797	NonCycling
MGH102.P1.C02	0.37488687334019	0.199588047773459	NonCycling
MGH102.P1.C03	0.658075516812674	0.376740667836337	NonCycling
MGH102.P1.C06	0.269511345156576	0.276478858959876	NonCycling
MGH102.P1.C07	0.548739685507793	0.487662143921162	NonCycling
MGH102.P1.C09	0.353173091868146	0.24313390101424	NonCycling
MGH102.P1.C12	0.209204236330204	0.21474887446949	NonCycling
MGH102.P1.D09	0.444680852681174	0.450063701350577	NonCycling
MGH102.P1.D10	0.433822501830484	0.271233647692942	NonCycling
MGH102.P1.D11	0.331316375830756	0.371871780315199	NonCycling
MGH102.P1.D12	0.419484502232754	0.302738155199705	NonCycling
MGH102.P1.E02	0.27896192950138	0.198940660896054	NonCycling
MGH102.P1.E03	0.343568161143603	0.14176412725218	NonCycling
MGH102.P1.E07	0.324058340928028	0.0779519331513138	NonCycling
MGH102.P1.E09	0.338195481722703	0.208039293263837	NonCycling
MGH102.P1.E11	0.502996023858578	0.233289348067986	NonCycling
MGH102.P1.F01	0.417349517735218	0.332198093973756	NonCycling
MGH102.P1.F04	0.380127234063342	0.203841580437746	NonCycling
MGH102.P1.F05	0.51571902002258	0.146094438067117	NonCycling
MGH102.P1.F07	0.427355202823771	0.461717986841191	NonCycling
MGH102.P1.F11	0.515232561917418	0.242161084319607	NonCycling
MGH102.P1.G01	0.481776592914866	0.245019034878978	NonCycling
MGH102.P1.G06	0.402357809665171	0.327179405849738	NonCycling
MGH102.P1.G07	0.344454700448139	0.156596591270517	NonCycling
MGH102.P1.G08	0.263709345597479	0.275900051091892	NonCycling
MGH102.P1.G10	0.492282600657514	0.144616524178784	NonCycling
MGH102.P1.G11	0.561479571876147	0.0963295190641432	NonCycling
MGH102.P1.H02	0.442958634187446	0.393057314539305	NonCycling
MGH102.P1.H04	0.289682989488233	0.295702585773868	NonCycling
MGH102.P1.H06	0.330013729092642	0.219257946020859	NonCycling
MGH102.P1.H07	0.289749102746011	0.249746262258702	NonCycling
MGH102.P1.H09	0.47409093852785	0.196894271698151	NonCycling
MGH102.P1.H10	0.401881510116619	0.234461011501232	NonCycling
MGH102.P11.A02	0.39065187260653	0.151380779747586	NonCycling
MGH102.P11.A03	0.372928427049957	0.159122999976937	NonCycling
MGH102.P11.A04	0.346061595533699	0.140419425843925	NonCycling
MGH102.P11.A06	0.27341659181384	0.278346033237497	NonCycling
MGH102.P11.A08	0.24150529364682	0.193474008678745	NonCycling
MGH102.P11.A09	0.40096852516555	0.204720602275066	NonCycling
MGH102.P11.A10	0.281679764797894	0.183327625325542	NonCycling
MGH102.P11.A11	0.342285152310822	0.189888138256729	NonCycling
MGH102.P11.B02	0.331406602724101	0.23472453102006	NonCycling
MGH102.P11.B03	0.390210416340131	0.148328749007169	NonCycling
MGH102.P11.B04	0.386279710654352	0.128928341082466	NonCycling
MGH102.P11.B06	0.278711192490987	0.147998651963185	NonCycling
MGH102.P11.B07	0.403443758360792	0.159122999976937	NonCycling
MGH102.P11.B09	0.287694695413413	0.241396720345713	NonCycling
MGH102.P11.B10	0.420406567969059	0.228207622676895	NonCycling
MGH102.P11.B11	0.402631809855205	0.179823251958572	NonCycling
MGH102.P11.C03	0.313074918590247	0.166539231986106	NonCycling
MGH102.P11.C04	0.368134576130045	0.320209563783459	NonCycling
MGH102.P11.C05	0.169105924506707	0.358422125612477	NonCycling
MGH102.P11.C07	0.345871142274558	0.273404130743912	NonCycling
MGH102.P11.C08	0.371396672269961	0.279021846967827	NonCycling
MGH102.P11.C09	0.351076776293636	0.14400529626594	NonCycling
MGH102.P11.C10	0.259933297289498	0.14050092289897	NonCycling
MGH102.P11.C11	0.382000573409615	0.205803789581734	NonCycling
MGH102.P11.D01	0.25101929534901	0.2527638895902	NonCycling
MGH102.P11.D02	0.31817027982786	0.167109711371426	NonCycling
MGH102.P11.D06	0.367811441488982	0.2380997795414	NonCycling
MGH102.P11.D07	0.302782576857509	0.240633610476609	NonCycling
MGH102.P11.D09	0.322325823923941	0.179171275518206	NonCycling
MGH102.P11.D12	0.359164059565861	0.179456515210866	NonCycling
MGH102.P11.E01	0.405795823300135	0.122979056064122	NonCycling
MGH102.P11.E04	0.385693810524674	0.178560047605362	NonCycling
MGH102.P11.E06	0.281716953193031	0.144453530068692	NonCycling
MGH102.P11.E08	0.31228764489682	0.200808743632867	NonCycling
MGH102.P11.E11	0.301635654874732	0.172336443002525	NonCycling
MGH102.P11.F01	0.28178215146509	0.165357524687941	NonCycling
MGH102.P11.F02	0.355940817156608	0.201990450931031	NonCycling
MGH102.P11.F04	0.354769968986145	0.18161618716958	NonCycling
MGH102.P11.F05	0.341050796398242	0.176644866811786	NonCycling
MGH102.P11.F08	0.382807009311493	0.182960888577836	NonCycling
MGH102.P11.F09	0.329909039996992	0.167802436339316	NonCycling
MGH102.P11.G04	0.323134368923135	0.141519636087043	NonCycling
MGH102.P11.G05	0.356152267695172	0.182471906247561	NonCycling
MGH102.P11.G06	0.311368695632879	0.182308912137469	NonCycling
MGH102.P11.G07	0.245203276334861	0.144086793320986	NonCycling
MGH102.P11.G09	0.338707921131465	0.239918467702215	NonCycling
MGH102.P11.H03	0.296769163888349	0.236448286439984	NonCycling
MGH102.P11.H05	0.362565234187782	0.189399155926454	NonCycling
MGH102.P11.H08	0.401960484200572	0.177500585889766	NonCycling
MGH102.P11.H10	0.352277323422866	0.135122117265947	NonCycling
MGH102.P11.H11	0.301839794930192	0.156392848632903	NonCycling
MGH102.P3.A01	0.468263935589368	0.160223210220056	NonCycling
MGH102.P3.A02	0.304125358610651	0.293341803454092	NonCycling
MGH102.P3.A03	0.472614336210765	0.343655116561259	NonCycling
MGH102.P3.A04	0.411226618904522	0.168658155417297	NonCycling
MGH102.P3.A06	0.355945616433476	0.16140491751822	NonCycling
MGH102.P3.A08	0.534544019035886	0.159245245559506	NonCycling
MGH102.P3.A12	0.270203529982331	0.192157932307371	NonCycling
MGH102.P3.B02	0.401190512382052	0.304456792664338	NonCycling
MGH102.P3.B03	0.36938186317152	0.10386799665588	NonCycling
MGH102.P3.B04	0.408946263675666	0.188813988752635	NonCycling
MGH102.P3.B05	0.285587293659503	0.168902646582434	NonCycling
MGH102.P3.B07	0.380485900906365	0.150441046106043	NonCycling
MGH102.P3.B08	0.445133490897014	0.170801330626573	NonCycling
MGH102.P3.B09	0.455373268056744	0.231626364087367	NonCycling
MGH102.P3.B12	0.434501956742287	0.331843288671026	NonCycling
MGH102.P3.C01	0.561131225923795	0.355576880727542	NonCycling
MGH102.P3.C04	0.529851450890749	0.190133752843733	NonCycling
MGH102.P3.C05	0.470556029834262	0.201916731435476	NonCycling
MGH102.P3.C07	0.461843130367849	0.322567990629759	NonCycling
MGH102.P3.C08	0.710743981540109	0.61363988517368	G1_S
MGH102.P3.C09	0.585874812942903	0.0978654639631481	NonCycling
MGH102.P3.C12	0.433678165822665	0.607593302052687	NonCycling
MGH102.P3.D01	0.320547338226585	0.16674297462372	NonCycling
MGH102.P3.D02	0.26999080994189	0.272553088191621	NonCycling
MGH102.P3.D04	0.31475139327475	0.270030897802574	NonCycling
MGH102.P3.D07	0.42103754925443	0.278406805062971	NonCycling
MGH102.P3.D09	0.419028529305793	0.339158665540746	NonCycling
MGH102.P3.D10	0.353082618136315	0.260042914585865	NonCycling
MGH102.P3.D11	0.48132573102431	0.131085056308381	NonCycling
MGH102.P3.D12	0.449541694706697	0.253805872366345	NonCycling
MGH102.P3.E01	0.344700985074667	0.139074724435669	NonCycling
MGH102.P3.E02	0.749813740617329	0.716024748835975	G1_S
MGH102.P3.E03	0.468871105786997	0.194683641765148	NonCycling
MGH102.P3.E04	0.47521594612606	0.352143384027537	NonCycling
MGH102.P3.E08	0.346227909714109	0.269019325629579	NonCycling
MGH102.P3.E09	0.386097097589779	0.130517533655859	NonCycling
MGH102.P3.E10	0.768240273540288	0.688049125157136	G1_S
MGH102.P3.E11	0.441655468899509	0.65905941275211	NonCycling
MGH102.P3.E12	0.520934832953882	0.280917646668498	NonCycling
MGH102.P3.F02	0.707404867199165	0.771954492323983	G1_S
MGH102.P3.F03	0.508112323615989	0.204929670737031	NonCycling
MGH102.P3.F04	0.543065216320247	0.651735109687211	NonCycling
MGH102.P3.F05	0.725784901737191	0.47703505256291	G1_S
MGH102.P3.F09	0.437484587821795	0.298795218443995	NonCycling
MGH102.P3.F11	0.405421142553295	0.364577427053647	NonCycling
MGH102.P3.F12	0.70747738736005	0.411957869884054	G1_S
MGH102.P3.G02	0.315151602754111	0.217951400173133	NonCycling
MGH102.P3.G03	0.443532927844911	0.192533831402283	NonCycling
MGH102.P3.G07	0.474514288249418	0.174285328820206	NonCycling
MGH102.P3.G10	0.539288672565792	0.287457805229533	NonCycling
MGH102.P3.G11	0.41398716109854	0.151625270912723	NonCycling
MGH102.P3.G12	0.369083636739878	0.206717280123688	NonCycling
MGH102.P3.H02	0.392328996628166	0.503138043729193	NonCycling
MGH102.P3.H05	0.463050093656653	0.168165817303327	NonCycling
MGH102.P3.H06	0.379469069954953	0.0769332199632412	NonCycling
MGH102.P3.H07	0.890660514718826	0.744056542886906	G1_S
MGH102.P3.H09	0.609391960930892	0.163869670584642	NonCycling
MGH102.P3.H12	0.679460398518026	0.41763841857513	G2_M
MGH102.P4.A06	0.777047489081342	0.867501447447438	G1_S
MGH102.P4.A08	0.519684194493867	0.138626490632917	NonCycling
MGH102.P4.A09	0.32889693016955	0.190132629421866	NonCycling
MGH102.P4.B01	0.461289254332795	0.34622926830396	NonCycling
MGH102.P4.B03	0.484713716471893	0.349405517350582	NonCycling
MGH102.P4.B04	0.493288869798802	0.29021857734259	NonCycling
MGH102.P4.B05	0.402635427957242	0.202438684733783	NonCycling
MGH102.P4.B09	0.408967799557761	0.25423327901723	NonCycling
MGH102.P4.B10	0.292170008432127	0.134103404077875	NonCycling
MGH102.P4.B12	0.423472575406847	0.345345782312139	NonCycling
MGH102.P4.C06	0.440740784266305	0.361898988929326	NonCycling
MGH102.P4.D01	0.451387099608494	0.389733894483376	NonCycling
MGH102.P4.D02	0.666976508002274	0.741863016714789	G1_S
MGH102.P4.D05	0.517698012310667	0.336846300292073	NonCycling
MGH102.P4.D08	0.36285142463549	0.215792343569479	NonCycling
MGH102.P4.D10	0.324062876155934	0.135203614320993	NonCycling
MGH102.P4.E01	0.495302095633054	0.227074480775302	NonCycling
MGH102.P4.E03	0.411531463118919	0.136018584871451	NonCycling
MGH102.P4.E05	0.450235615025066	0.312202268005084	NonCycling
MGH102.P4.E07	0.595688109684622	0.411283240074503	NonCycling
MGH102.P4.E09	0.402402551769729	0.206736766208036	NonCycling
MGH102.P4.E10	0.330562720337148	0.214861346760429	NonCycling
MGH102.P4.E12	0.329409162213955	0.259160005981035	NonCycling
MGH102.P4.F01	0.444047275471843	0.26450849411193	NonCycling
MGH102.P4.F02	0.438203797832499	0.424102255852344	NonCycling
MGH102.P4.F06	0.486556263024183	0.142416103692547	NonCycling
MGH102.P4.F08	0.461113051651846	0.256677772633673	NonCycling
MGH102.P4.F09	0.28866615645037	0.274295872829065	NonCycling
MGH102.P4.F11	0.316328626416938	0.186302267834714	NonCycling
MGH102.P4.G03	0.750387824665749	0.898968825893227	G1_S
MGH102.P4.G05	0.328469893612345	0.252284687167509	NonCycling
MGH102.P4.G06	0.470301416006175	0.241854356194506	NonCycling
MGH102.P4.G10	0.37080352986373	0.207002519816349	NonCycling
MGH102.P4.G11	0.404190258843971	0.1940758799934	NonCycling
MGH102.P4.H01	0.32305005247824	0.339667705204066	NonCycling
MGH102.P4.H03	0.561820506345938	0.401974795412088	NonCycling
MGH102.P4.H04	0.559481004237382	0.390476067707039	NonCycling
MGH102.P4.H07	0.449961124611593	0.171952835190646	NonCycling
MGH102.P4.H09	0.451026201858299	0.289149492866152	NonCycling
MGH102.P4.H11	0.373687734400229	0.282133231666229	NonCycling
MGH102.P4.H12	0.447812564330705	0.295852793385089	NonCycling
MGH102.P5.A02	0.793329159517614	0.673040756940528	G1_S
MGH102.P5.A06	0.475008715690118	0.481913488727901	NonCycling
MGH102.P5.A08	0.46311002203009	0.339620803125942	NonCycling
MGH102.P5.A11	0.408893032566848	0.237717971005359	NonCycling
MGH102.P5.A12	0.376161530155034	0.18385735618334	NonCycling
MGH102.P5.B02	0.495123742176671	0.208632460917265	NonCycling
MGH102.P5.B04	0.463991135553234	0.203335152339287	NonCycling
MGH102.P5.B06	0.311364832718786	0.187117238385172	NonCycling
MGH102.P5.B10	0.468807120644419	0.343209831533862	NonCycling
MGH102.P5.B11	0.50592622019823	0.241292580948073	NonCycling
MGH102.P5.C03	0.738673810710034	0.372421035225414	G1_S
MGH102.P5.C04	0.41866657959326	0.256155005796348	NonCycling
MGH102.P5.C05	0.335551674323764	0.229335306729721	NonCycling
MGH102.P5.C10	0.552600822905654	0.274515345852608	NonCycling
MGH102.P5.C12	0.519366334315089	0.308041590386804	NonCycling
MGH102.P5.D06	0.40155767136191	0.349304803920649	NonCycling
MGH102.P5.D11	0.708062322399065	0.669793257776035	G1_S
MGH102.P5.D12	0.371711905549247	0.342053636734528	NonCycling
MGH102.P5.E04	0.287479223858764	0.186506010472328	NonCycling
MGH102.P5.E06	0.347250839850449	0.272706593292942	NonCycling
MGH102.P5.E09	0.510668471332459	0.237688846245282	NonCycling
MGH102.P5.F01	0.580118212041186	0.347461962245549	NonCycling
MGH102.P5.F03	0.78445681855572	0.712711497575763	G1_S
MGH102.P5.F04	0.539085276480426	0.200296589226178	NonCycling
MGH102.P5.F08	0.487962908369424	0.0392000834770329	NonCycling
MGH102.P5.F09	0.355281676217037	0.162627373343907	NonCycling
MGH102.P5.F11	0.429206943480414	0.191182626387191	NonCycling
MGH102.P5.G02	0.471216641471337	0.305409127375041	NonCycling
MGH102.P5.G03	0.420376034068475	0.396103362107772	NonCycling
MGH102.P5.G07	0.469523394592039	0.0938031103577233	NonCycling
MGH102.P5.H03	0.601932725280632	0.314852703449705	NonCycling
MGH102.P5.H04	0.422432232953278	0.201521309151976	NonCycling
MGH102.P5.H06	0.442860709420948	0.39805862794298	NonCycling
MGH102.P5.H12	0.475069991028196	0.293269750823793	NonCycling
MGH104.P5.A04	0.557884070331561	0.390965486578618	G1_S
MGH104.P5.A07	0.621584108976062	0.596394801071222	G1_S
MGH104.P5.B01	0.328756115345716	0.320351344445035	NonCycling
MGH104.P5.B02	0.69385117648991	0.443595499839019	G2_M
MGH104.P5.B03	0.353390462385175	0.397538293379098	NonCycling
MGH104.P5.B07	0.372864860241065	0.275590032092644	NonCycling
MGH104.P5.B09	0.691087601041402	0.488235403817011	G2_M
MGH104.P5.C02	0.522107996216115	0.384853598157467	G1_S
MGH104.P5.C04	0.423013682938283	0.152727001423285	NonCycling
MGH104.P5.C09	0.459769682239311	0.11245191961805	NonCycling
MGH104.P5.D03	0.38046362932091	0.317496197404697	NonCycling
MGH104.P5.D08	0.266368275359272	0.270848017207445	NonCycling
MGH104.P5.D10	0.663244470496337	0.610223024249648	G1_S
MGH104.P5.D12	0.660596864127729	0.321807346591532	G2_M
MGH104.P5.E11	0.676743187840883	0.461404896544288	G1_S
MGH104.P5.E12	0.724304015191466	0.464747045619989	G1_S
MGH104.P5.F01	0.742211253505747	0.332746148184476	G1_S
MGH104.P5.F02	0.617637065199482	0.604415379524855	G1_S
MGH104.P5.F10	0.522840838793985	0.376688351151982	NonCycling
MGH104.P5.G03	0.740812738842333	0.56095861862954	G1_S
MGH104.P5.G06	0.68163165383415	0.571668306317892	G1_S
MGH104.P5.G08	0.69876169171868	0.447061551677444	G1_S
MGH104.P5.G12	0.451456102337252	0.505935680945889	NonCycling
MGH104.P5.H05	0.386305848443071	0.249539581872323	NonCycling
MGH104.P5.H06	0.49732744334944	0.260524452156508	NonCycling
MGH104.P5.H07	0.703773252348316	0.321758068714409	G1_S
MGH104.P5.H09	0.55050742112071	0.104927458371476	G2_M
MGH104.P5.H10	0.33609491487301	0.115807315220091	NonCycling
MGH104.P6.A03	0.275148544987256	0.271639968031427	NonCycling
MGH104.P6.A05	0.70359460002726	0.345080272813298	G1_S
MGH104.P6.A08	0.6032869195274	0.443579582295723	G2_M
MGH104.P6.A10	0.697813486213246	0.680766382431122	G1_S
MGH104.P6.A12	0.675178478430995	0.510530703269563	G1_S
MGH104.P6.B02	0.60654854148156	0.529791724838063	G1_S
MGH104.P6.B05	0.398721607715087	0.355366963349975	NonCycling
MGH104.P6.B09	0.327872674464095	0.154495403642495	NonCycling
MGH104.P6.B10	0.287643432389027	0.620267977281731	NonCycling
MGH104.P6.B12	0.501265261344483	0.280150925015809	G2_M
MGH104.P6.C05	0.290755876817225	0.389003503037728	NonCycling
MGH104.P6.C11	0.638014843220417	0.709859257795902	G1_S
MGH104.P6.D01	0.699281940802034	0.564777234862076	G1_S
MGH104.P6.D05	0.684681908404782	0.494204000333596	G1_S
MGH104.P6.D07	0.541482337858039	0.339228770569737	NonCycling
MGH104.P6.D09	0.407426951457308	0.348547859492565	NonCycling
MGH104.P6.D10	0.681760943322458	0.328817148768643	G2_M
MGH104.P6.E02	0.630309867093997	0.450587687596952	G1_S
MGH104.P6.E09	0.624278384281361	0.477385532737674	G1_S
MGH104.P6.E10	0.700963065206162	0.319647325440411	G2_M
MGH104.P6.E11	0.593815598692554	0.488287828856628	G1_S
MGH104.P6.F02	0.676947525877742	0.562515095848624	G1_S
MGH104.P6.F04	0.724867457322916	0.444130160630912	G1_S
MGH104.P6.F10	0.703137121146261	0.607978169721483	G1_S
MGH104.P6.G01	0.357442494290464	0.272190152590186	NonCycling
MGH104.P6.G12	0.408955974711953	0.338273966959011	NonCycling
MGH104.P6.H09	0.741407077070945	0.425223959802369	G1_S
MGH104negP2.A01	0.618839463904926	0.617890608566809	G1_S
MGH104negP2.A02	0.427632966326719	0.220771130740087	NonCycling
MGH104negP2.A03	0.620772319230059	0.345091220726772	G1_S
MGH104negP2.A09	0.578898205450557	0.447670303484962	NonCycling
MGH104negP2.A12	0.632962319733072	0.389857455055814	G1_S
MGH104negP2.C01	0.452684061926098	0.233938034975696	NonCycling
MGH104negP2.C06	0.621929486321913	0.321722748502687	NonCycling
MGH104negP2.C11	0.560982916969734	0.403278049908007	G2_M
MGH104negP2.D01	0.406478651084439	0.201870634938927	NonCycling
MGH104negP2.D07	0.377418350180067	0.0820267859036042	NonCycling
MGH104negP2.D08	0.450962503173102	0.250623023928886	NonCycling
MGH104negP2.D12	0.691340472900998	0.444070657869796	G1_S
MGH104negP2.E05	0.358267888366192	0.07705546554581	NonCycling
MGH104negP2.F01	0.363318326631117	0.335582566205042	NonCycling
MGH104negP2.F03	0.509188120898694	0.460941312605456	G1_S
MGH104negP2.F04	0.680835004102504	0.598567032198052	G1_S
MGH104negP2.F07	0.50739302022163	0.294942712032125	NonCycling
MGH104negP2.F09	0.650147118409509	0.705653988125122	G2_M
MGH104negP2.F10	0.702499940921408	0.55577116243403	G1_S
MGH104negP2.G01	0.293634834991973	0.229741660147979	NonCycling
MGH104negP2.G05	0.62108871640533	0.512760811329468	G1_S
MGH104negP2.G06	0.565682327839434	0.488547474362193	G2_M
MGH104negP2.G12	0.39270620630428	0.394282841388166	NonCycling
MGH104negP2.H11	0.489993861164786	0.36034428759141	G1_S
MGH104negP4.A02	0.65822277134757	0.315944507932532	G1_S
MGH104negP4.A06	0.586403535879161	0.381582971022923	G1_S
MGH104negP4.A08	0.345136157452087	0.258538286543884	NonCycling
MGH104negP4.A09	0.467032195259596	0.171459291102717	NonCycling
MGH104negP4.B02	0.366425480038694	0.194096595924038	NonCycling
MGH104negP4.B05	0.677121524426638	0.603605190379843	G1_S
MGH104negP4.B06	0.638060713720415	0.387856268854835	G1_S
MGH104negP4.B08	0.445504426432346	0.515946174206297	NonCycling
MGH104negP4.B11	0.350034501218751	0.234981987883992	NonCycling
MGH104negP4.C03	0.770870977625467	0.475651340540229	G1_S
MGH104negP4.C06	0.432701452048146	0.381437328716164	NonCycling
MGH104negP4.C08	0.666768164998913	0.374729466439574	G1_S
MGH104negP4.D02	0.351362910589231	0.193251631850038	NonCycling
MGH104negP4.D03	0.477733271580174	0.207500651648088	NonCycling
MGH104negP4.D08	0.256307173380121	0.12224558256871	NonCycling
MGH104negP4.D11	0.602394728665239	0.713856317788406	G1_S
MGH104negP4.D12	0.678767313760415	0.44343370863374	G1_S
MGH104negP4.E06	0.340843723759388	0.254917063216543	NonCycling
MGH104negP4.E08	0.567069360378373	0.310000931966041	G2_M
MGH104negP4.E10	0.639948433406852	0.168711862549999	G1_S
MGH104negP4.F03	0.309728070708971	0.207808765424733	NonCycling
MGH104negP4.F06	0.58103984359178	0.41958533828513	NonCycling
MGH104negP4.F07	0.403955278080758	0.179855836629957	NonCycling
MGH104negP4.F10	0.570052934132048	0.508193270884634	G1_S
MGH104negP4.G02	0.681581622215568	0.522947951167638	G1_S
MGH104negP4.G04	0.319594190566008	0.267263916050642	NonCycling
MGH104negP4.G06	0.607623838109295	0.300459002345556	NonCycling
MGH104negP4.G07	0.357250847661845	0.143864888410167	NonCycling
MGH104negP4.G10	0.660444513249631	0.425917812602761	G1_S
MGH104negP4.G12	0.599965132864238	0.666250169967918	G1_S
MGH104negP4.H02	0.745235002774021	0.626181232199287	G1_S
